CaseStudyID	UKPRN
43363	10007783
43364	10007783
43365	10007783
43366	10007783
43367	10007783
43368	10007785
43369	10007783
43370	10007783
43371	10007783
43372	10007783
43373	10007783
43374	10007783
43375	10007783
43376	10007783
43377	10007783
43378	10007783
43379	10000824
43380	10000824
43381	10000824
43382	10007791
43383	10007785
43384	10004113
43385	10007806
43386	10005500
43387	10004078
43389	10006841
43390	10007791
43391	10007159
43392	10007791
43393	10007159
43394	10004078
43395	10000824
43396	10000824
43397	10007760
43397	10007784
43398	10007760
43398	10007784
43399	10007785
43401	10007791
43402	10004113
43403	10004063
43404	10007791
43405	10007791
43406	10007791
43407	10007791
43408	10007791
43409	10007791
43410	10007167
43411	10007167
43412	10007167
43413	10007167
43414	10007167
43415	10007167
43416	10007167
43417	10007167
43419	10007780
43422	10007167
43423	10007167
43424	10007167
43425	10007167
43426	10007167
43427	10007167
43428	10007167
43429	10007167
43431	10007167
43432	10007167
43433	10007780
43434	10007167
43435	10007167
43436	10007167
43437	10007167
43438	10007167
43439	10007167
43440	10007167
43441	10007167
43442	10007780
43443	10007167
43444	10007167
43445	10007167
43446	10007167
43447	10007167
43448	10007167
43449	10007167
43450	10007167
43451	10007167
43452	10007167
43453	10007167
43454	10007167
43455	10007167
43456	10007167
43457	10007780
43458	10007167
43459	10007167
43460	10007167
43461	10007791
43462	10007167
43463	10007167
43464	10007167
43465	10007167
43466	10007167
43467	10007167
43468	10007167
43469	10007167
43470	10007167
43471	10007167
43472	10007167
43473	10007167
43474	10007167
43475	10007167
43476	10007167
43477	10007167
43478	10007167
43479	10007167
43480	10007167
43481	10007167
43482	10007167
43483	10007167
43484	10007167
43485	10007167
43486	10007167
43487	10007167
43488	10007167
43489	10007167
43490	10007791
43491	10007167
43492	10007167
43493	10007167
43494	10007167
43495	10007167
43496	10007167
43497	10007167
43498	10007791
43499	10007806
43500	10007791
43501	10007791
43502	10007791
43503	10007791
43504	10004113
43505	10007796
43506	10002718
43507	10002718
43508	10004113
43510	10007800
43511	10007149
43513	10007785
43514	10007149
43515	10007149
43516	10007149
43517	10007800
43518	10004180
43519	10007159
43520	10007785
43521	10004113
43522	10004180
43523	10007159
43524	10007800
43525	10006841
43526	10007771
43527	10006841
43528	10007771
43529	10007771
43530	10004180
43531	10004180
43532	10007771
43533	10007800
43534	10007768
43535	10007768
43536	10007768
43537	10007768
43538	10007768
43539	10007768
43540	10007768
43541	10007768
43542	10007768
43544	10007768
43545	10007768
43546	10007768
43547	10007768
43548	10007768
43549	10007768
43551	10007768
43552	10007768
43553	10007768
43554	10007768
43555	10007159
43556	10007768
43557	10007768
43558	10007768
43559	10007768
43560	10007768
43561	10007768
43562	10007768
43563	10007768
43564	10007768
43565	10007768
43566	10007768
43567	10007768
43568	10007768
43569	10007768
43570	10007768
43571	10007768
43572	10007768
43573	10007768
43574	10007768
43576	10007768
43578	10007768
43579	10007768
43581	10007785
43582	10007768
43583	10007768
43584	10007768
43585	10007768
43586	10007768
43587	10007768
43588	10007768
43589	10007768
43590	10007768
43592	10007768
43593	10007768
43594	10007768
43596	10007768
43598	10007768
43599	10007768
43600	10007768
43601	10007768
43602	10007768
43603	10007768
43604	10007768
43605	10007768
43606	10007159
43607	10007771
43608	10004180
43609	10007796
43610	10004063
43611	10007159
43612	10007771
43613	10007785
43614	10007796
43616	10007800
43617	10007791
43618	10007800
43630	10007791
43641	10007657
43650	10007806
43651	10007791
43677	10004113
43678	10007796
43679	10007161
43680	10007161
43681	10007796
43682	10004113
43683	10007796
43684	10007791
43685	10007791
43686	10007784
43687	10007784
43688	10007771
43689	10004113
43690	10004113
43691	10004113
43692	10007771
43693	10007796
43694	10004063
43695	10004078
43696	10004063
43697	10007791
43698	10007771
43699	10007771
43700	10004063
43701	10007784
43702	10007784
43703	10004063
43704	10007791
43729	10007791
43730	10007771
43741	10004078
43755	10007823
43756	10007823
43757	10007823
43758	10007823
43759	10007823
43760	10007823
43761	10007823
43762	10007823
43763	10007823
43764	10007796
43765	10007823
43766	10007823
43768	10007823
43769	10007823
43770	10007823
43771	10007823
43772	10007823
43773	10007823
43774	10007823
43775	10004078
43776	10007137
43777	10007775
43778	10007796
43779	10007137
43780	10004078
43781	10000291
43782	10000291
43783	10007823
43784	10007823
43785	10007823
43817	10007784
43818	10002718
43819	10002718
43820	10006022
43821	10006022
43822	10006022
43823	10002718
43824	10002718
43825	10004113
43826	10007137
43827	10007784
43828	10004113
43829	10004113
43830	10007784
43831	10007137
43832	10004063
43850	10007158
43851	10007158
43852	10007158
43853	10007158
43854	10007158
43855	10007158
43856	10007158
43857	10007158
43863	10007158
43864	10007158
43865	10007158
43866	10007158
43867	10007158
43868	10007158
43869	10007158
43870	10007158
43871	10007158
43898	10007158
43899	10007158
43900	10007158
43901	10007158
43902	10007158
43903	10007158
43904	10007158
43920	10007772
43921	10007772
43922	10007796
43923	10007772
43924	10007785
43926	10007791
43927	10004113
43928	10007806
43929	10007772
43930	10007772
43931	10007772
43932	10007772
43934	10007772
43935	10007772
43936	10007772
43937	10007772
43938	10007772
43939	10004113
43940	10007772
43941	10007785
43942	10004113
43943	10007772
43944	10007772
43945	10007806
43946	10007772
43947	10007772
43948	10007772
43949	10007772
43950	10007785
43951	10007796
43952	10007796
43953	10007791
43954	10007806
43955	10007791
43956	10005545
43957	10007791
43958	10007785
43959	10007137
43960	10007796
43961	10004063
43962	10007785
43963	10005545
43964	10004063
43965	10007785
43966	10007797
43968	10007797
43969	10007791
43970	10004063
43971	10007791
43972	10004113
43974	10007806
43975	10007849
43976	10007796
43977	10007849
43978	10007791
43980	10007166
43981	10004113
43982	10007791
43983	10007791
43984	10007791
43985	10007791
43986	10004113
43987	10007791
43988	10007791
43989	10007806
43990	10004113
43991	10007791
43992	10007791
43993	10007791
43994	10007791
43995	10007791
43996	10007784
43997	10007784
43998	10007806
43999	10007856
44000	10007856
44001	10007856
44002	10007806
44003	10007796
44004	10004063
44005	10007139
44006	10007806
44007	10004063
44008	10007806
44009	10007806
44010	10007792
44011	10007804
44012	10004063
44013	10007804
44014	10007804
44015	10007804
44016	10007806
44017	10007856
44018	10007856
44019	10007804
44020	10007804
44021	10007856
44022	10007856
44024	10007804
44025	10007804
44026	10007804
44027	10007804
44051	10007856
44052	10007856
44053	10007856
44054	10007137
44055	10004063
44056	10004063
44058	10007782
44059	10007802
44060	10007804
44061	10007804
44062	10007802
44063	10007782
44064	10007782
44065	10007782
44066	10007802
44067	10007802
44091	10007137
44092	10007137
44093	10007804
44094	10007804
44095	10007804
44096	10007804
44097	10007804
44098	10007804
44099	10007804
44100	10004063
44124	10007137
44125	10007804
44126	10007804
44127	10007804
44128	10007804
44129	10007139
44130	10007777
44131	10007777
44132	10007777
44133	10007777
44134	10006841
44135	10006841
44136	10007160
44137	10007785
44138	10007158
44139	10007158
44140	10007158
44141	10007158
44142	10007158
44143	10007158
44144	10007158
44145	10007158
44146	10007158
44147	10007158
44148	10007158
44149	10007158
44150	10007158
44151	10007158
44152	10007158
44153	10007158
44154	10007158
44155	10007159
44156	10007158
44157	10007158
44158	10007158
44159	10007158
44160	10007158
44161	10007158
44162	10007158
44163	10007158
44164	10007158
44165	10007158
44166	10007158
44167	10007158
44168	10007158
44169	10007158
44170	10007158
44171	10007158
44172	10007158
44173	10007158
44174	10007158
44175	10007158
44176	10007158
44177	10007158
44178	10007158
44179	10007158
44180	10007158
44184	10007158
44185	10007158
44186	10007158
44187	10007158
44188	10007158
44189	10007158
44190	10007158
44191	10007158
44192	10007158
44193	10007158
44194	10007158
44195	10007158
44196	10007158
44197	10007158
44198	10007158
44199	10007159
44200	10007785
44201	10007139
44202	10007784
44203	10007137
44204	10007137
44228	10007159
44229	10007784
44230	10007159
44231	10007159
44232	10007159
44233	10007159
44234	10004113
44235	10004113
44236	10005500
44237	10007159
44238	10007784
44239	10007159
44241	10007784
44242	10005500
44243	10004113
44275	10007804
44276	10007804
44277	10007800
44278	10007804
44279	10004113
44280	10007804
44281	10007784
44311	10007784
44312	10007784
44313	10007784
44314	10007784
44315	10007784
44316	10007784
44317	10007784
44318	10007784
44319	10007784
44320	10007784
44321	10007784
44322	10007784
44323	10007784
44324	10007784
44325	10007784
44326	10007784
44327	10007784
44328	10007784
44329	10007784
44330	10007784
44331	10007784
44332	10007784
44333	10007784
44336	10007804
44337	10007804
44338	10007138
44339	10001478
44340	10001478
44341	10001478
44342	10001478
44343	10001478
44344	10001478
44345	10001478
44346	10001478
44347	10001478
44348	10007138
44349	10001478
44350	10001478
44351	10001478
44352	10001478
44353	10001478
44354	10001478
44355	10001478
44356	10007784
44357	10001478
44358	10001478
44359	10001478
44360	10007784
44361	10001478
44362	10001478
44363	10007784
44364	10001478
44365	10001478
44366	10007784
44367	10001478
44368	10001478
44369	10001478
44370	10001478
44371	10001478
44372	10001478
44373	10001478
44374	10001478
44375	10001478
44376	10001478
44377	10001478
44378	10001478
44379	10001478
44380	10001478
44381	10001478
44382	10001478
44383	10007784
44384	10004078
44385	10001478
44386	10001478
44388	10001478
44389	10001478
44390	10001478
44391	10001478
44392	10001478
44393	10001478
44394	10001478
44395	10001478
44396	10007804
44397	10007804
44398	10007782
44399	10007166
44432	10007849
44433	10007804
44434	10007804
44466	10007782
44467	10007782
44468	10007147
44469	10007147
44470	10007147
44471	10007147
44472	10007147
44473	10007147
44474	10007147
44475	10007147
44476	10007147
44477	10007147
44478	10007147
44479	10007147
44480	10007147
44481	10007147
44482	10007147
44484	10007147
44485	10007147
44486	10007147
44487	10007147
44488	10007147
44489	10007147
44490	10007147
44491	10007147
44492	10007147
44493	10007147
44494	10007147
44495	10007147
44496	10007147
44497	10007147
44498	10007147
44499	10007843
44501	10007833
44502	10007833
44503	10007843
44505	10007843
44506	10007843
44507	10007144
44508	10007804
44509	10007804
44510	10007804
44511	10007804
44512	10007144
44513	10007843
44514	10007843
44515	10007804
44516	10007804
44517	10007804
44518	10007843
44519	10007804
44520	10007843
44521	10007769
44522	10007769
44523	10007769
44524	10007769
44525	10007769
44526	10007769
44527	10007769
44528	10007843
44529	10007769
44530	10004078
44531	10007843
44532	10007769
44533	10007843
44534	10007158
44535	10007158
44536	10007158
44537	10007158
44538	10007158
44539	10007158
44540	10007158
44541	10007158
44542	10007158
44543	10007158
44544	10007843
44545	10007843
44546	10007769
44547	10007843
44548	10007152
44549	10007849
44550	10007833
44551	10007833
44552	10007833
44576	10007833
44577	10000291
44578	10004113
44579	10007833
44580	10006427
44581	10006427
44582	10007849
44584	10006427
44608	10007849
44609	10007849
44610	10007849
44612	10008010
44613	10008010
44614	10007762
44615	10007762
44616	10007762
44617	10007762
44618	10007762
44619	10007762
44620	10007762
44621	10007762
44622	10007762
44623	10007762
44625	10007762
44626	10007762
44627	10007762
44628	10007762
44629	10007762
44630	10007762
44631	10007762
44632	10007762
44633	10007762
44634	10007762
44635	10007762
44636	10007762
44637	10007762
44639	10007849
44640	10007162
44641	10008640
44642	10008640
44643	10008640
44644	10008640
44645	10008640
44646	10008640
44647	10008640
44648	10007849
44649	10007835
44650	10007835
44651	10000886
41847	10007003
32740	10007003
29570	10007003
44611	10040812
44624	10040812
44638	10040812
